id,creationdate,score,viewcount,title,answercount,commentcount,favoritecount,quest_name,quest_rep,ans_name,ans_rep
"14836425","2013-02-12 15:55:11","5","1313","Python pandas, how to only plot a DataFrame that actually have the datapoint and leave the gap out","2","0","0","tesla1060","2671","",""
"14808354","2013-02-11 08:28:37","1","87","How to add a Series to a Hierarchical Series","2","3","","tesla1060","2671","",""
"14907364","2013-02-16 05:40:53","3","1855","pandas transform timeseries into multiple column DataFrame","1","0","0","tesla1060","2671","root","77518"
"14888473","2013-02-15 04:54:57","15","15011","python pandas DataFrame subplot in columns and rows","2","2","","tesla1060","2671","",""
"14671345","2013-02-03 10:04:03","1","3424","Python pandas, how to truncate DatetimeIndex and fill missing data only in certain interval","1","0","0","tesla1060","2671","Maxim Egorushkin","132715"
"14673394","2013-02-03 14:14:50","31","38893","python pandas extract unique dates from time series","4","0","0","tesla1060","2671","DSM","345177"
"14506583","2013-01-24 16:54:14","30","15781","Suppress output of object when plotting in IPython","3","0","0","aozkan","889","NPE","490162"
"14492898","2013-01-24 02:25:00","4","902","Pandas Inter-row calculations","1","2","0","aozkan","889","Zelazny7","40126"
"14776601","2013-02-08 16:04:59","3","2776","Resample Daily OHLCV to Weekly OHLCV","3","0","","aozkan","889","Tony","170"
"14861023","2013-02-13 19:03:18","37","76121","Resampling Minute data","2","1","0","aozkan","889","Andy Hayden","364041"
"14760757","2013-02-07 20:51:01","14","23941","Replacing values with groupby means","4","0","0","Def_Os","5361","unutbu","852025"
"14224172","2013-01-08 21:16:05","41","49015","Equality in Pandas DataFrames - Column Order Matters?","10","2","0","jcrudy","3981","Andy Hayden","364041"
"17569160","2013-07-10 11:11:21","0","148","What can cause slowness in loading a large file to RAM using Pandas?","0","7","","d1337","2593","",""
"17288311","2013-06-25 02:43:00","1","84","How to access the result of a 2-columns grouping in Pandas?","1","0","","d1337","2593","TomAugspurger","28422"
"17269703","2013-06-24 07:02:02","3","18611","Is there a limit to the amount of rows Pandas read_csv can load?","1","3","0","d1337","2593","John 9631","537"
"14270391","2013-01-11 01:48:40","155","475429","How to plot multiple bars grouped","8","0","0","John Smith","2698","HYRY","95369"
"14002158","2012-12-22 10:49:03","23","47899","How to set time zone of values in Pandas","3","0","0","Yariv","13045","Andy Hayden","364041"
"14004545","2012-12-22 16:34:15","9","10437","How to convert the time zone of the values of a Pandas Series","1","0","0","Yariv","13045","Andy Hayden","364041"
"14497777","2013-01-24 09:22:11","3","587","Vectorized method to sync two arrays","2","2","0","Yariv","13045","NPE","490162"
"15360925","2013-03-12 12:14:22","178","431125","How to get the first column of a pandas DataFrame as a Series?","6","0","0","Yariv","13045","herrfz","4844"
"15386415","2013-03-13 13:15:52","9","4194","Pandas memoization","2","0","0","Yariv","13045","luispedro","6934"
"15247628","2013-03-06 12:40:38","20","46745","How to find duplicate names using pandas?","6","0","0","Yariv","13045","waitingkuo","90700"
"15204991","2013-03-04 15:25:57","4","2408","Find multiple values in a Numpy array","1","0","0","Yariv","13045","NPE","490162"
"17084579","2013-06-13 10:17:57","82","109263","How to remove levels from a multi-indexed dataframe?","4","0","0","Yariv","13045","Yariv","13045"
"17410361","2013-07-01 17:35:20","2","1677","How to pad till end-of-day in pandas?","2","2","","Yariv","13045","Yariv","13045"
"15988871","2013-04-13 14:30:07","11","7973","HDFStore.append(string, DataFrame) fails when string column contents are longer than those already there","1","5","0","ultra909","1738","Jeff","126372"
"14386117","2013-01-17 18:56:14","4","5114","How to look back at previous rows from within Pandas dataframe function call?","1","0","0","ultra909","1738","unutbu","852025"
"14580684","2013-01-29 10:25:46","4","2938","How to grab matplotlib plot as html in ipython notebook?","1","7","0","ultra909","1738","ultra909","1738"
"15254984","2013-03-06 18:19:32","2","2783","Pandas indexing and accessing columns by names","1","4","0","UNagaswamy","2088","mbatchkarov","15657"
"14573453","2013-01-28 23:58:44","2","380","rearrange python pandas dataframe","1","0","","user1591487","425","Garrett","47935"
"14513339","2013-01-25 00:26:24","1","2424","Date is not displayed correctly when plot pandas dataframe","1","0","","user1591487","425","Andy Hayden","364041"
"14747293","2013-02-07 09:05:51","0","1229","Pandas resample not adding up","1","4","","Tony","170","Chang She","16750"
"15487164","2013-03-18 21:20:20","1","238","load access log file into dataframe","1","4","0","jantzen05","167","",""
"17325867","2013-06-26 16:43:21","0","866","Single quote replacement, handling of null integers in pandas/python2.7","1","4","","ideamotor","866","Jeff","126372"
"17096631","2013-06-13 20:39:34","7","12892","LookupError: unknown encoding: cp0","4","4","0","user1604594","93","",""
"16014246","2013-04-15 11:40:47","7","1904","Time based data analysis with Python","4","0","0","eXt","489","",""
"17152719","2013-06-17 16:47:42","14","18097","Change date of a DateTimeIndex","3","1","0","scls","16819","Andy Hayden","364041"
"15455388","2013-03-16 22:21:12","15","7107","Dict of dicts of dicts to DataFrame","1","0","0","scls","16819","HYRY","95369"
"16268226","2013-04-28 21:40:35","0","551","Finding Pandas row location","1","2","","user1610719","1273","",""
"16064308","2013-04-17 15:36:00","2","6803","Include labels for each data point in pandas plotting","1","0","","user1610719","1273","spencerlyon2","9536"
"17217952","2013-06-20 15:39:55","4","636","Concatenating Columns Pandas","2","0","","user1610719","1273","Zeugma","31441"
"16569105","2013-05-15 15:26:30","0","535","What is the Python (numpy or scipy or Pandas) equivalent for R's adjboxStats function?","1","0","","mongotop","7174","David Robinson","77651"
"14734695","2013-02-06 17:04:03","47","107713","Get column name where value is something in pandas dataframe","5","0","0","leroygr","2389","Andy Hayden","364041"
"14361634","2013-01-16 15:16:23","9","10013","OLS with pandas: datetime index as predictor","1","1","0","leroygr","2389","tzelleke","15093"
"16425225","2013-05-07 17:37:57","0","436","HDFStore error 'correct atom type -> [dtype->uint64'","1","7","","Jim Knoll","115","",""
"15884963","2013-04-08 17:08:41","0","975","pandas time series join","0","3","","Jim Knoll","115","",""
"14575129","2013-01-29 03:20:30","2","1853","Pandas Histogram - y axis in time","1","6","","tlab","103","",""
"17095101","2013-06-13 19:08:16","233","386373","Compare two DataFrames and output their differences side-by-side","16","2","0","sky","2571","Andy Hayden","364041"
"15870058","2013-04-08 01:49:30","3","4432","Use Pandas for best fit line on time based data","1","1","0","user1625344","183","",""
"14602739","2013-01-30 11:19:21","3","3450","Creating of new columns in pandas.DataFrame using apply() function","2","0","0","Vitali Molchan","203","",""
"15231646","2013-03-05 18:44:40","7","6738","Using pandas.io.sql.read_frame, can I parse_dates, as in read_csv?","3","5","0","random.me","405","",""
"15929861","2013-04-10 15:16:02","7","9166","pandas.to_datetime inconsistent time string format","1","0","","random.me","405","Andy Hayden","364041"
"16533421","2013-05-14 00:46:23","8","56207","Comparing rows of pandas dataframe (rows have some overlapping values)","3","2","0","mlimb","2133","",""
"14695309","2013-02-04 20:44:55","3","4595","Conversion from numpy.datetime64 to pandas.tslib.Timestamp bug?","1","8","0","D. A.","3399","D. A.","3399"
"16910114","2013-06-04 05:00:12","23","34316","Delete a group after pandas groupby","4","0","0","geomando","373","Dan Allan","34433"
"15854878","2013-04-06 19:05:50","32","57198","Correlation between columns in DataFrame","1","0","0","Zach Moshe","2832","unutbu","852025"
"14568070","2013-01-28 17:51:55","13","12794","Pandas installation on Mac OS X: ImportError (cannot import name hashtable)","1","2","0","Emily Chen","247","Garrett","47935"
"13838405","2012-12-12 11:09:42","151","185961","Custom sorting in pandas dataframe","5","2","0","Kathirmani Sukumar","10545","Andy Hayden","364041"
"13867294","2012-12-13 19:47:51","6","8996","cleaning big data using python","5","2","0","Kathirmani Sukumar","10545","Andy Hayden","364041"
"15545980","2013-03-21 11:16:56","3","1488","how to change the order of resampling in python timeseries","3","0","","Kathirmani Sukumar","10545","",""
"14941261","2013-02-18 16:50:24","3","3761","index and column for the max value in pandas dataframe","2","0","","Kathirmani Sukumar","10545","DSM","345177"
"14513638","2013-01-25 00:56:37","0","1189","pandas: merge rows on timestamp","1","0","","eng3","431","",""
"14371476","2013-01-17 02:53:45","0","1240","Pandas: Read Timestamp from CSV in GMT then resample","1","0","","eng3","431","",""
"14386897","2013-01-17 19:46:05","4","436","Pandas groupby size ""count"" intermittent under-count","1","4","","brian_the_bungler","991","",""
"14246817","2013-01-09 21:27:11","13","14575","python pandas custom agg function","3","0","0","brian_the_bungler","991","Zelazny7","40126"
"15072005","2013-02-25 16:48:56","17","29554","keep/slice specific columns in pandas","3","0","0","bdiamante","16290","DSM","345177"
"15663481","2013-03-27 16:02:24","2","807","How to force the short summary dataframe output in Ipython Notebook","1","0","","bdiamante","16290","Paul H","66092"
"16194831","2013-04-24 14:36:02","4","2873","df.columns and df2.columns are the same object?","1","3","","bdiamante","16290","Jeff","126372"
"14952957","2013-02-19 08:28:05","10","13665","How to identify the first occurence of duplicate rows in Python pandas Dataframe","2","0","0","user1652054","455","Andy Hayden","364041"
"14020365","2012-12-24 10:52:47","3","413","Merging CSV data and counting cell values in python pandas","1","0","0","user1652054","455","unutbu","852025"
"17002186","2013-06-08 17:47:01","5","3624","Merging multiple, unaligned data-frames into single pandas data-frame","1","0","0","user1653205","145","rmunn","35382"
"14450020","2013-01-22 01:13:46","4","13700","unsupported operand in pandas dataframe operation","1","5","0","tomasz74","16321","Andy Hayden","364041"
"14430263","2013-01-20 22:52:33","4","4026","creating subclass form class returning pandas dataFrame","1","0","0","tomasz74","16321","unutbu","852025"
"16755731","2013-05-26 02:35:07","1","8120","Python Pandas find non zero indices","2","1","0","Tahnoon Pasha","5898","Jeff Tratner","16490"
"16755780","2013-05-26 02:48:03","2","2040","Python pandas an efficient way to see which column contains a value and use its coordinates as an offset","1","4","0","Tahnoon Pasha","5898","Jeff Tratner","16490"
"13842088","2012-12-12 14:40:45","780","1691692","Set value for particular cell in pandas DataFrame using index","25","6","0","Mitkp","7879","unutbu","852025"
"16990996","2013-06-07 18:50:18","18","16991","Multidimensional Scaling Fitting in Numpy, Pandas and Sklearn (ValueError)","2","6","0","David Williams","8454","",""
"15325182","2013-03-10 17:23:39","262","303934","How to filter rows in pandas by regex","9","3","0","justinvf","2999","",""
"16861032","2013-05-31 15:39:24","2","194","Accessing key of MultiIndexed groupby","2","0","","Anirudh Jayakumar","1184","Andy Hayden","364041"
"16684346","2013-05-22 05:49:14","9","8831","Pandas group by operations on a data frame","1","0","0","Anirudh Jayakumar","1184","root","77518"
"16413414","2013-05-07 07:22:01","0","2497","grouping in pandas data frame","4","0","0","Anirudh Jayakumar","1184","",""
"16243462","2013-04-26 19:00:59","1","819","Keep only one record with a given ID in data frame using pandas","1","1","","Jamie Bull","13089","bdiamante","16290"
"16653815","2013-05-20 16:17:20","17","61234","Horizontal stacked bar chart in Matplotlib","4","1","0","Jamie Bull","13089","Andy Hayden","364041"
"17314836","2013-06-26 08:11:41","0","237","Storing a groupby group in a Series in Pandas","1","1","","Jamie Bull","13089","Rutger Kassies","62550"
"15742983","2013-04-01 11:53:15","4","1539","rpy2 and R debugging","2","1","0","user1708646","111","",""
"15356287","2013-03-12 08:21:37","3","9861","pandas join/merge 'Reindexing only valid with uniquely valued Index '","1","5","","user1708646","111","",""
"14952368","2013-02-19 07:48:33","0","115","Predict number of rows in merge/join","0","4","","user1708646","111","",""
"13962133","2012-12-19 22:11:18","2","215","Pandas interpolate changed in version 0.10?","1","1","","user1708646","111","",""
"14260251","2013-01-10 14:33:24","2","1782","Pandas load_table string to tuple conversion","1","2","","user1708646","111","",""
"17349981","2013-06-27 17:50:07","2","5503","converting pandas dataframe with categorical values into binary values","2","8","0","David Kartashyan","95","",""
"16220263","2013-04-25 16:39:24","0","101","How to build groups with read_csv()?","1","0","","user1720740","848","",""
"14974459","2013-02-20 07:28:18","7","7296","Pandas Column Construction with np.where()","2","0","0","ajrenold","69","",""
